MeterID,Zone,ConsumerType,Date,EnergyConsumed_kWh,PeakUsage_kWh,OutageMinutes,MeterStatus,TariffRate
M01428,Central,Residential,2025-07-02,31.7,22.19,13,Active,6.47
M01429,West,Residential,2025-12-18,36.91,17.36,21,Active,6.63
M01430,South,Residential,2025-02-05,43.08,31.06,12,Faulty,6.48
M01431,South,Residential,2025-02-06,67.19,31.32,16,Active,7.25
M01432,West,Residential,2025-01-14,26.84,15.7,18,Active,6.52
M01433,East,Industrial,2025-05-03,105.85,40.2,13,Active,9.65
M01434,West,Residential,2025-03-24,31.6,17.96,24,Active,6.33
M01435,East,Residential,2025-06-08,30.34,15.75,20,Active,6.55
M01436,West,Commercial,2025-11-25,68.66,38.0,27,Active,8.78
M01437,West,Industrial,2025-04-12,113.41,67.06,23,Active,10.3
M01438,North,Residential,2025-12-03,33.98,11.44,17,Active,6.99
M01439,South,Commercial,2025-03-24,80.95,32.43,23,Active,8.84
M01440,West,Commercial,2025-02-13,69.96,43.24,23,Faulty,8.64
M01441,West,Commercial,2025-03-09,74.95,24.88,23,Active,8.04
M01442,Central,Residential,2025-02-17,26.91,11.36,12,Active,6.9
M01443,South,Commercial,2025-02-26,61.42,35.82,18,Active,8.11
M01444,Central,Residential,2025-03-16,47.22,33.94,20,Active,6.61
M01445,South,Commercial,2025-01-22,51.25,14.74,20,Active,9.17
M01446,Central,Commercial,2025-05-12,69.05,35.1,17,Faulty,8.78
M01447,West,Residential,2025-10-29,24.13,7.02,11,Active,6.26
M01448,West,Commercial,2025-09-24,70.63,31.05,18,Active,9.05
M01449,North,Residential,2025-10-14,28.64,9.67,14,Active,6.39
M01450,Central,Commercial,2025-04-30,65.23,37.49,24,Active,8.75
M01451,East,Residential,2025-09-03,27.82,17.5,20,Active,6.83
M01452,North,Residential,2025-02-25,24.95,9.32,22,Active,6.95
M01453,Central,Residential,2025-02-07,51.99,31.53,15,Active,6.08
M01454,Central,Industrial,2025-09-02,95.15,45.04,17,Active,10.61
M01455,North,Residential,2025-01-21,25.56,10.01,16,Active,6.15
M01456,West,Residential,2025-04-20,55.81,28.56,23,Active,6.12
M01457,Central,Residential,2025-04-04,27.69,12.18,20,Active,6.59
M01458,West,Commercial,2025-05-16,50.31,18.36,10,Active,8.48
M01459,North,Residential,2025-08-19,35.68,22.42,25,Active,6.07
M01460,West,Residential,2025-01-08,30.09,19.52,18,Active,6.22
M01461,South,Residential,2025-11-24,26.64,17.32,23,Faulty,6.57
M01462,East,Residential,2025-10-17,39.93,17.61,12,Active,7.08
M01463,Central,Residential,2025-09-08,21.2,7.1,17,Active,6.16
M01464,East,Residential,2025-12-27,32.8,21.98,21,Active,6.14
M01465,West,Commercial,2025-03-28,49.08,20.35,20,Active,9.05
M01466,Central,Residential,2025-07-23,51.13,31.91,23,Active,6.64
M01467,West,Residential,2025-08-07,75.11,49.48,11,Active,6.47
M01468,South,Residential,2025-08-29,25.58,16.22,15,Active,6.6
M01469,North,Industrial,2025-11-16,107.78,47.95,18,Active,10.03
M01470,Central,Industrial,2025-09-15,92.71,66.66,18,Active,10.52
M01471,South,Commercial,2025-04-19,48.79,28.3,18,Active,8.01
M01472,South,Residential,2025-09-13,27.72,14.91,23,Active,6.56
M01473,Central,Residential,2025-10-09,29.44,17.63,25,Active,6.21
M01474,West,Residential,2025-08-08,26.75,7.29,18,Active,6.4
M01475,South,Residential,2025-03-24,31.29,13.93,12,Active,6.15
M01476,East,Residential,2025-04-17,40.98,28.3,18,Active,6.56
M01477,South,Commercial,2025-03-10,60.0,19.83,18,Active,8.84
M01478,West,Industrial,2025-04-07,110.59,50.56,13,Active,10.36
M01479,West,Commercial,2025-07-31,50.09,22.67,26,Active,9.04
M01480,East,Residential,2025-10-13,31.33,13.41,14,Faulty,7.06
M01481,South,Commercial,2025-08-25,88.43,46.97,26,Active,8.78
M01482,West,Residential,2025-01-08,25.95,19.41,20,Active,6.46
M01483,Central,Residential,2025-10-21,35.24,13.32,18,Faulty,6.07
M01484,North,Commercial,2025-07-08,62.96,37.93,22,Faulty,8.05
M01485,North,Residential,2025-03-22,24.93,15.68,12,Active,6.15
M01486,North,Residential,2025-04-18,22.7,12.31,24,Active,7.28
M01487,South,Residential,2025-11-17,32.0,9.56,16,Active,7.02
M01488,East,Commercial,2025-03-08,58.92,31.59,19,Active,8.53
M01489,West,Commercial,2025-06-23,56.14,40.8,17,Active,8.61
M01490,Central,Residential,2025-12-12,82.03,34.54,20,Active,6.96
M01491,Central,Commercial,2025-12-17,51.35,29.26,10,Active,8.67
M01492,South,Residential,2025-11-24,30.89,22.54,23,Active,6.47
M01493,North,Residential,2025-02-12,54.06,35.08,19,Active,6.45
M01494,South,Commercial,2025-07-06,49.03,29.13,13,Active,8.27
M01495,East,Commercial,2025-10-29,61.67,45.36,23,Active,9.15
M01496,East,Industrial,2025-07-19,99.76,33.45,24,Active,10.04
M01497,West,Residential,2025-02-08,32.4,20.62,22,Active,6.98
M01498,West,Commercial,2025-08-08,67.3,30.52,19,Faulty,8.75
M01499,East,Commercial,2025-11-03,47.78,20.56,16,Faulty,8.98
M01500,East,Industrial,2025-01-04,116.56,59.48,17,Active,9.92
M01501,East,Residential,2025-05-01,35.9,9.58,26,Active,6.98
M01502,South,Commercial,2025-12-02,52.48,21.32,16,Active,9.03
M01503,East,Commercial,2025-03-18,53.68,17.88,25,Active,8.14
M01504,Central,Residential,2025-06-28,21.2,6.77,9,Active,6.12
M01505,North,Residential,2025-05-13,32.6,13.65,18,Active,7.28
M01506,East,Residential,2025-11-07,32.22,20.98,19,Active,6.15
M01507,North,Commercial,2025-08-17,55.97,19.62,15,Active,8.89
M01508,South,Industrial,2025-10-03,99.29,51.2,16,Faulty,10.47
M01509,North,Commercial,2025-06-01,88.39,55.18,13,Active,8.08
M01510,South,Commercial,2025-06-13,67.0,24.82,15,Active,8.97
M01511,Central,Residential,2025-10-17,26.04,18.54,20,Active,6.55
M01512,South,Residential,2025-04-19,29.69,20.29,26,Active,6.36
M01513,South,Residential,2025-05-06,28.72,10.79,14,Active,6.86
M01514,West,Residential,2025-08-28,26.47,19.72,19,Active,7.08
M01515,East,Residential,2025-11-06,35.52,20.76,24,Active,6.74
M01516,East,Residential,2025-12-11,38.18,15.01,13,Active,7.13
M01517,Central,Residential,2025-05-26,29.88,17.64,16,Active,6.03
M01518,Central,Residential,2025-09-09,21.93,12.79,13,Active,6.96
M01519,East,Residential,2025-07-02,44.45,24.59,14,Active,6.22
M01520,West,Residential,2025-11-05,21.27,12.89,21,Active,6.37
M01521,East,Residential,2025-11-02,28.96,11.13,18,Active,6.74
M01522,West,Industrial,2025-03-13,103.89,76.83,16,Active,9.86
M01523,Central,Industrial,2025-08-07,96.37,65.43,15,Active,9.72
M01524,North,Commercial,2025-07-26,50.37,31.37,20,Active,9.15
M01525,Central,Residential,2025-06-22,28.9,7.61,15,Active,7.18
M01526,Central,Commercial,2025-05-21,73.25,39.94,19,Active,8.05
M01527,South,Commercial,2025-09-29,65.21,39.34,21,Active,8.65
M01528,South,Commercial,2025-08-02,84.86,57.45,16,Active,8.26
M01529,South,Residential,2025-09-26,35.03,25.33,17,Faulty,7.12
M01530,South,Commercial,2025-01-20,89.94,63.67,10,Active,8.6
M01531,West,Commercial,2025-03-07,79.53,36.03,21,Active,8.62
M01532,East,Commercial,2025-10-30,60.49,42.24,14,Faulty,8.82
M01533,North,Commercial,2025-05-27,74.09,18.55,27,Active,8.07
M01534,Central,Residential,2025-06-14,66.17,28.17,16,Faulty,6.17
M01535,West,Residential,2025-11-06,42.61,13.08,15,Active,6.65
M01536,North,Residential,2025-01-06,25.07,17.34,12,Active,7.26
M01537,West,Commercial,2025-01-14,54.09,38.62,8,Active,9.1
M01538,West,Residential,2025-05-12,47.65,18.01,18,Active,7.16
M01539,Central,Residential,2025-12-08,23.27,10.09,24,Active,6.18
M01540,East,Residential,2025-08-31,46.77,34.7,15,Active,7.25
M01541,South,Residential,2025-08-19,40.96,21.83,11,Active,6.95
M01542,East,Residential,2025-08-16,28.09,14.0,9,Active,6.42
M01543,Central,Commercial,2025-06-11,81.49,40.76,15,Active,9.12
M01544,Central,Commercial,2025-10-10,47.24,28.25,17,Active,8.97
M01545,Central,Residential,2025-09-20,51.16,37.21,17,Active,6.96
M01546,North,Residential,2025-05-11,52.27,22.65,23,Active,6.96
M01547,East,Residential,2025-08-13,31.68,10.65,17,Active,7.04
M01548,East,Industrial,2025-09-15,98.39,33.7,21,Active,10.73
M01549,West,Residential,2025-08-22,21.57,5.61,13,Active,6.18
M01550,West,Residential,2025-12-02,24.96,13.17,16,Active,7.3
M01551,West,Residential,2025-11-12,23.36,16.69,18,Active,7.13
M01552,Central,Commercial,2025-01-24,62.4,37.85,17,Active,8.57
M01553,East,Industrial,2025-09-28,116.64,87.07,14,Active,9.7
M01554,Central,Commercial,2025-04-05,51.01,35.95,13,Active,8.59
M01555,North,Commercial,2025-05-22,69.25,34.34,17,Active,9.01
M01556,West,Residential,2025-07-01,30.04,14.82,16,Active,6.78
M01557,Central,Residential,2025-07-25,28.61,16.14,16,Active,6.36
M01558,Central,Residential,2025-03-22,49.22,15.04,17,Active,6.53
M01559,North,Residential,2025-10-01,62.23,34.47,16,Active,7.24
M01560,South,Residential,2025-10-03,41.34,19.93,22,Active,7.04
M01561,East,Residential,2025-07-27,22.08,12.62,14,Active,6.16
M01562,South,Residential,2025-10-23,35.39,18.85,14,Active,6.71
M01563,West,Industrial,2025-02-08,98.27,39.82,17,Active,10.71
M01564,Central,Commercial,2025-10-15,95.39,52.83,18,Active,8.04
M01565,North,Commercial,2025-05-04,69.86,30.25,14,Active,8.06
M01566,North,Commercial,2025-12-30,52.16,18.12,16,Active,8.93
M01567,East,Residential,2025-10-10,29.65,17.42,19,Active,6.75
M01568,South,Commercial,2025-06-29,59.31,23.91,20,Active,8.06
M01569,East,Residential,2025-04-07,23.5,16.32,17,Active,7.29
M01570,Central,Commercial,2025-07-10,61.31,21.44,17,Active,8.75
M01571,East,Residential,2025-03-15,48.19,26.51,15,Active,6.64
M01572,North,Industrial,2025-09-30,92.85,49.75,21,Active,10.08
M01573,North,Residential,2025-02-18,28.12,9.81,14,Active,6.91
M01574,West,Residential,2025-12-03,54.5,25.61,23,Active,6.6
M01575,West,Industrial,2025-07-29,137.97,81.09,26,Active,10.36
M01576,Central,Residential,2025-04-26,38.9,15.92,13,Active,6.63
M01577,South,Commercial,2025-01-23,51.55,15.82,23,Active,8.79
M01578,East,Commercial,2025-04-08,69.38,38.69,21,Active,9.05
M01579,Central,Commercial,2025-11-24,72.12,26.11,21,Faulty,9.06
M01580,West,Industrial,2025-11-09,106.97,63.19,20,Active,10.6
M01581,East,Industrial,2025-07-09,100.08,67.03,25,Active,9.76
M01582,West,Residential,2025-07-01,41.25,12.86,18,Active,6.08
M01583,East,Commercial,2025-05-28,58.01,27.2,24,Active,9.09
M01584,South,Commercial,2025-12-08,69.58,32.87,16,Active,8.05
M01585,Central,Commercial,2025-01-23,51.56,29.2,18,Active,8.28
M01586,East,Residential,2025-04-15,25.1,10.47,21,Active,6.68
M01587,North,Commercial,2025-06-12,68.52,31.47,16,Active,9.11
M01588,North,Industrial,2025-03-08,96.57,24.72,14,Active,10.67
M01589,East,Industrial,2025-10-17,103.63,32.25,14,Active,10.32
M01590,East,Residential,2025-10-16,30.4,16.26,16,Faulty,7.26
M01591,East,Residential,2025-02-15,23.73,8.49,18,Active,6.95
M01592,North,Residential,2025-03-22,26.33,8.49,13,Active,6.69
M01593,North,Commercial,2025-05-27,47.02,19.38,13,Active,8.17
M01594,East,Commercial,2025-08-10,61.36,20.36,17,Active,8.56
M01595,West,Residential,2025-12-09,23.19,6.49,18,Active,7.07
M01596,West,Residential,2025-01-15,25.83,10.12,16,Active,6.37
M01597,South,Residential,2025-05-01,38.67,12.85,16,Active,6.75
M01598,Central,Residential,2025-03-19,55.11,35.8,15,Active,7.28
M01599,West,Industrial,2025-11-18,101.41,28.53,19,Active,9.73
M01600,North,Commercial,2025-10-22,51.89,32.36,25,Faulty,8.13
M01601,West,Residential,2025-08-29,28.31,12.5,23,Active,7.03
M01602,South,Residential,2025-01-18,22.95,13.49,17,Active,6.03
M01603,South,Residential,2025-09-13,41.04,11.34,13,Active,6.84
M01604,Central,Industrial,2025-10-04,92.43,65.66,24,Active,9.94
M01605,West,Residential,2025-01-27,37.23,23.59,17,Active,6.94
M01606,North,Residential,2025-01-02,36.6,11.71,14,Active,6.16
M01607,North,Residential,2025-12-19,50.85,18.28,21,Active,6.43
M01608,East,Commercial,2025-10-22,58.28,33.34,16,Active,8.02
M01609,North,Commercial,2025-11-08,49.65,35.29,21,Active,8.31
M01610,Central,Commercial,2025-12-29,64.07,30.3,19,Active,8.63
M01611,Central,Residential,2025-08-27,42.23,20.81,13,Faulty,6.23
M01612,North,Residential,2025-01-13,48.65,17.95,16,Active,6.78
M01613,North,Residential,2025-07-03,29.04,12.82,22,Active,6.15
M01614,East,Commercial,2025-07-13,68.45,26.9,16,Active,8.97
M01615,North,Residential,2025-02-25,36.37,15.47,19,Active,7.2
M01616,East,Commercial,2025-08-18,55.89,14.55,15,Active,8.5
M01617,East,Industrial,2025-01-28,96.77,26.18,16,Active,10.19
M01618,North,Industrial,2025-11-16,99.37,58.66,18,Active,10.14
M01619,South,Residential,2025-03-12,29.34,17.34,17,Active,7.02
M01620,South,Residential,2025-07-29,21.98,9.12,23,Active,7.29
M01621,East,Residential,2025-07-03,41.7,28.89,16,Active,6.96
M01622,North,Commercial,2025-12-22,75.42,28.89,18,Faulty,8.28
M01623,South,Commercial,2025-02-10,100.66,45.08,20,Active,8.9
M01624,North,Residential,2025-09-17,24.71,15.21,15,Active,6.8
M01625,North,Residential,2025-12-10,35.98,22.37,16,Active,6.27
M01626,North,Commercial,2025-03-25,72.01,49.01,17,Active,8.31
M01627,West,Industrial,2025-02-15,128.34,33.95,23,Active,10.35
M01628,North,Residential,2025-06-08,25.69,8.78,19,Active,7.05
M01629,West,Commercial,2025-12-10,69.26,39.5,21,Active,8.99
M01630,East,Residential,2025-01-07,32.43,13.59,22,Active,6.79
M01631,South,Residential,2025-11-29,21.34,5.8,14,Active,7.22
M01632,South,Industrial,2025-05-16,119.6,64.97,16,Active,10.45
M01633,South,Commercial,2025-07-02,66.27,29.59,16,Active,8.7
M01634,South,Commercial,2025-07-16,52.55,22.7,22,Active,9.06
M01635,South,Residential,2025-06-21,34.93,13.35,19,Active,6.38
M01636,South,Commercial,2025-12-15,55.38,14.01,16,Active,8.34
M01637,South,Residential,2025-10-03,23.83,8.13,23,Active,7.26
M01638,East,Residential,2025-03-19,28.81,14.03,14,Active,7.23
M01639,North,Residential,2025-06-27,21.19,8.22,16,Faulty,7.14
M01640,Central,Residential,2025-01-27,55.47,38.12,18,Active,6.28
M01641,West,Commercial,2025-04-30,81.09,26.07,18,Active,8.76
M01642,Central,Commercial,2025-10-08,51.42,35.36,16,Active,8.7
M01643,Central,Residential,2025-11-04,48.95,22.15,20,Active,6.26
M01644,North,Residential,2025-07-15,25.65,9.95,16,Active,6.58
M01645,North,Residential,2025-10-04,48.17,19.37,19,Active,6.6
M01646,North,Residential,2025-01-18,51.91,21.54,19,Active,6.31
M01647,South,Commercial,2025-10-22,74.06,37.27,23,Active,9.24
M01648,East,Commercial,2025-09-28,47.01,20.07,14,Faulty,8.64
M01649,South,Residential,2025-02-22,28.19,16.17,17,Active,6.68
M01650,East,Residential,2025-10-21,47.39,21.92,24,Active,6.78
M01651,East,Commercial,2025-02-21,72.55,42.5,12,Active,9.15
M01652,Central,Commercial,2025-08-04,52.27,28.86,28,Active,8.69
M01653,Central,Residential,2025-03-13,34.46,12.83,21,Active,6.7
M01654,East,Residential,2025-01-28,46.76,30.69,14,Active,6.31
M01655,East,Commercial,2025-09-09,73.57,47.78,17,Active,8.78
M01656,South,Residential,2025-02-04,48.26,35.93,11,Active,6.5
M01657,South,Residential,2025-07-20,41.32,13.95,18,Active,6.84
M01658,Central,Commercial,2025-09-06,72.65,48.96,21,Active,8.39
M01659,North,Commercial,2025-04-09,71.57,49.1,12,Active,8.93
M01660,East,Commercial,2025-11-04,69.83,39.88,14,Active,8.8
M01661,South,Commercial,2025-05-20,57.36,28.86,16,Active,8.62
M01662,Central,Commercial,2025-03-24,55.9,40.73,13,Active,8.13
M01663,South,Residential,2025-02-17,49.1,36.15,21,Active,6.82
M01664,East,Residential,2025-10-05,24.13,13.77,19,Active,7.12
M01665,East,Residential,2025-09-05,29.34,12.61,19,Active,6.22
M01666,West,Residential,2025-06-26,30.29,19.95,18,Faulty,6.11
M01667,North,Commercial,2025-02-21,64.75,19.08,13,Active,8.05
M01668,West,Industrial,2025-03-20,108.82,43.02,17,Active,9.54
M01669,Central,Industrial,2025-11-18,143.98,106.95,23,Active,10.59
M01670,South,Commercial,2025-03-05,60.84,39.98,24,Active,8.95
M01671,Central,Residential,2025-01-08,29.68,21.36,19,Active,6.26
M01672,East,Residential,2025-08-02,32.9,18.01,25,Active,7.19
M01673,West,Commercial,2025-01-25,54.2,24.6,12,Active,8.18
M01674,West,Commercial,2025-09-13,52.19,38.61,16,Active,8.49
M01675,West,Commercial,2025-08-31,57.14,23.13,19,Active,8.59
M01676,Central,Commercial,2025-07-17,82.19,51.67,21,Active,8.1
M01677,East,Commercial,2025-04-04,70.01,37.04,21,Active,8.45
M01678,South,Commercial,2025-07-26,61.11,22.26,25,Active,8.13
M01679,South,Residential,2025-01-15,41.31,10.69,12,Active,7.03
M01680,Central,Commercial,2025-06-27,56.58,25.0,28,Active,8.06
M01681,West,Industrial,2025-03-16,94.59,49.55,24,Faulty,9.52
M01682,North,Residential,2025-04-14,58.99,20.15,22,Active,6.95
M01683,Central,Commercial,2025-10-21,57.63,26.35,28,Active,9.02
M01684,Central,Residential,2025-06-17,62.18,34.67,24,Faulty,6.64
M01685,East,Industrial,2025-04-25,97.18,59.03,18,Active,9.91
M01686,South,Residential,2025-02-08,20.61,5.7,13,Active,6.31
M01687,Central,Commercial,2025-12-30,54.04,31.46,24,Active,8.15
M01688,Central,Residential,2025-09-30,28.3,7.88,17,Active,6.63
M01689,West,Commercial,2025-05-15,57.14,15.09,25,Active,8.64
M01690,West,Residential,2025-08-20,31.95,10.42,16,Active,6.59
M01691,North,Residential,2025-02-08,29.86,17.22,28,Active,7.01
M01692,East,Residential,2025-10-18,45.73,12.64,16,Faulty,6.13
M01693,North,Industrial,2025-11-03,101.81,26.52,17,Active,10.37
M01694,West,Residential,2025-02-16,39.74,12.28,24,Active,6.52
M01695,South,Residential,2025-02-05,31.36,22.73,21,Active,6.31
M01696,West,Commercial,2025-11-16,58.41,41.1,18,Active,8.89
M01697,East,Residential,2025-04-05,35.57,10.43,22,Active,6.26
M01698,West,Industrial,2025-12-27,95.88,38.54,13,Active,9.8
M01699,East,Residential,2025-01-13,31.57,22.85,23,Active,7.3
M01700,East,Commercial,2025-05-26,48.46,14.48,19,Active,9.16
M01701,East,Residential,2025-03-06,36.85,10.96,14,Faulty,6.91
M01702,East,Residential,2025-08-16,24.17,7.08,18,Active,6.41
M01703,East,Commercial,2025-08-30,62.94,46.46,16,Active,8.7
M01704,South,Commercial,2025-01-08,58.04,36.08,11,Active,8.16
M01705,North,Commercial,2025-10-31,70.89,25.32,15,Active,8.43
M01706,Central,Residential,2025-12-07,42.69,11.65,14,Active,6.09
M01707,North,Residential,2025-02-12,28.97,21.22,19,Active,6.79
M01708,East,Residential,2025-09-01,40.49,18.74,19,Active,7.11
M01709,South,Industrial,2025-06-30,93.59,51.4,22,Active,10.55
M01710,West,Residential,2025-03-26,43.65,17.01,23,Active,7.11
M01711,South,Residential,2025-06-04,21.59,13.58,18,Active,6.23
M01712,East,Residential,2025-10-02,37.48,13.06,13,Active,6.85
M01713,South,Commercial,2025-01-23,61.34,39.47,16,Active,9.24
M01714,South,Residential,2025-04-25,18.7,6.83,9,Active,7.02
M01715,East,Industrial,2025-11-02,104.74,31.31,20,Active,9.5
M01716,South,Residential,2025-10-26,50.22,24.58,14,Active,7.15
M01717,Central,Industrial,2025-04-09,106.39,69.86,12,Active,10.42
M01718,Central,Residential,2025-04-14,31.18,13.8,11,Active,6.16
M01719,South,Commercial,2025-02-20,77.88,20.59,13,Active,8.41
M01720,West,Industrial,2025-12-28,106.09,55.87,12,Active,9.65
M01721,East,Residential,2025-04-22,35.23,20.79,16,Active,6.95
M01722,Central,Industrial,2025-09-01,100.44,62.31,25,Active,9.5
M01723,West,Residential,2025-06-18,30.81,13.89,22,Active,6.6
M01724,South,Industrial,2025-03-13,97.73,29.17,20,Active,10.8
M01725,West,Commercial,2025-05-19,56.19,30.46,15,Active,9.11
M01726,North,Residential,2025-12-02,28.47,11.81,19,Active,6.76
M01727,Central,Residential,2025-08-19,24.45,17.69,17,Active,6.9
M01728,South,Residential,2025-08-27,33.47,16.78,14,Active,6.78
M01729,East,Residential,2025-09-10,79.22,38.51,16,Active,7.05
M01730,South,Residential,2025-02-18,35.5,14.36,13,Active,7.15
M01731,East,Residential,2025-10-30,41.23,17.29,28,Active,7.0
M01732,South,Residential,2025-03-13,37.84,19.16,26,Active,6.24
M01733,West,Commercial,2025-09-20,55.07,22.21,31,Active,8.48
M01734,West,Residential,2025-11-18,44.9,31.26,20,Active,7.02
M01735,West,Residential,2025-08-10,28.82,13.53,15,Active,7.07
M01736,North,Commercial,2025-03-18,79.97,31.67,19,Active,8.82
M01737,East,Residential,2025-03-03,34.1,11.17,21,Active,6.93
M01738,West,Residential,2025-06-06,33.99,19.92,22,Active,6.23
M01739,North,Residential,2025-10-21,31.38,8.25,15,Active,6.48
M01740,East,Industrial,2025-05-05,108.0,51.3,18,Active,10.2
M01741,South,Commercial,2025-08-17,76.44,40.14,18,Active,9.28
M01742,North,Residential,2025-12-06,30.77,12.92,14,Active,7.04
M01743,Central,Commercial,2025-06-10,67.63,42.26,13,Faulty,8.25
M01744,North,Residential,2025-01-29,26.7,15.7,15,Active,6.46
M01745,North,Commercial,2025-04-24,65.54,48.22,16,Active,8.28
M01746,East,Commercial,2025-03-20,62.09,31.32,13,Active,8.2
M01747,South,Commercial,2025-01-23,53.66,27.84,14,Active,8.16
M01748,Central,Residential,2025-04-16,39.97,14.91,16,Active,7.26
M01749,West,Residential,2025-05-11,34.05,15.08,18,Active,7.18
